asin,url,title,primary_image,images,manufacturer,item_model_number,country_of_origin,uniq_id,price_clean,categories_clean,primary_category,depth_in,width_in,height_in,date_first_available_clean,scraped_at_clean,title_clean,brand_clean,color_clean,material_clean,style_clean,specifications_dict,product_type
B0BNWVLYV1,https://www.amazon.com/dp/B0BNWVLYV1,"dnbss LED Nightstand with Charging Station, Swivel Top Bedside Table with Wheels, Smart Night Stand with Laptop Table Workstation for Bedroom, Modern End Side Table (Black)",https://m.media-amazon.com/images/I/41CANS+MiTL._SS522_.jpg,"['https://m.media-amazon.com/images/I/41CANS+MiTL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41SismNVCTL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41mA4DEil4L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/31ocEWkaXPL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51vo4ArbhJL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51st6pnIziL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51lYoYF2i4L._SS522_.jpg']",,,,32c52da9-8bbd-5631-a33d-baa27afad141,109.99,"['Home & Kitchen', 'Furniture', 'Bedroom Furniture', 'Nightstands']",Home & Kitchen,16.0,20.0,27.5,,2024-02-02 18:56:37,"Dnbss Led Nightstand With Charging Station, Swivel Top Bedside Table With Wheels, Smart Night Stand With Laptop Table Workstation For Bedroom, Modern End Side Table (Black)",Dnbss,1-Black,Wood,Modern,"{'Brand': 'dnbss', 'Shape': 'Rectangular', 'Room Type': 'Dorm Room, Living Room, Bedroom, Home Office, Study Room', 'Included Components': '1x LED Nightstand, 1x Assembly Guide, 1x Pack of Installation Tool', 'Color': '1-black', 'Furniture Finish': 'Black', 'Model Name': 'Nightstand', 'Model Number': '9186', 'Age Range (Description)': 'Adult', 'Customer Reviews': '4.1  4.1 out of 5 stars        511 ratings    4.1 out of 5 stars', 'Best Sellers Rank': '#89,376 in Home & Kitchen (See Top 100 in Home & Kitchen)  #121 in Nightstands', 'Special Feature': 'Led Light, Adjustable Height, Rotatable, Flip Top, Charging Station', 'Mounting Type': 'Floor Mount', 'Base Type': 'Wheel', 'Indoor/Outdoor Usage': 'Indoor', 'Product Dimensions': '16""D x 20""W x 27.5""H', 'Item Width': '20 inches', 'Size': 'General', 'Number of Items': '1', 'Frame Material': 'Wood', 'Product Care Instructions': 'Wipe with Dry Cloth', 'Style': 'Modern', 'Table design': 'Tray Table', 'Pattern': 'Solid', 'Occasion': 'Housewarming', 'Assembly Required': 'Yes', 'Assembly Instructions': 'Require Assembly', 'Specific Uses For Product': 'Home Décor', 'Recommended Uses For Product': 'Reading, Writing'}",Tables
B0C2GZNDXF,https://www.amazon.com/dp/B0C2GZNDXF,"Remote Control Holder,TV Remote Caddy/Box with 5 Compartments,Bedside Table Organizer for Controller,Glasses,makeup brushes,jewelry and Media Player,Pen/Pencil Storage(Orange)",https://m.media-amazon.com/images/I/41p58TdmyoL._SS522_.jpg,"['https://m.media-amazon.com/images/I/41p58TdmyoL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41EaEnk-KuL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41BVw-7a1OL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41J1Im6LjbL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/31-AD6RGNBL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41qsvWRoYfL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41M09M1HRYL._SS522_.jpg']",shen zhen rui he cheng shi ye you xian gong si,RHC-0210,China,d7288ecb-c3b7-561b-8bcb-a8c9e6d8ffbe,13.99,"['Office Products', 'Office & School Supplies', 'Filing Products', 'Supply Organizers']",Office Products,8.47,2.94,4.7,,2024-02-02 18:56:37,"Remote Control Holder,Tv Remote Caddy/Box With 5 Compartments,Bedside Table Organizer For Controller,Glasses,Makeup Brushes,Jewelry And Media Player,Pen/Pencil Storage(Orange)",Rhcsz,Orange,Leather,,"{'Specific Uses For Product': 'Storage', 'Material': 'Leather', 'Special Feature': 'Storage', 'Color': 'Orange', 'Brand': 'RHCSZ', 'Finish Type': 'Leather', 'Product Dimensions': '8.47""D x 2.94""W x 4.7""H', 'Number of Compartments': '3', 'Shape': 'Arcs', 'Number of Items': '1', 'Item Weight': '7.2 ounces', 'Manufacturer': 'shen zhen rui he cheng shi ye you xian gong si', 'ASIN': 'B0C2GZNDXF', 'Country of Origin': 'China', 'Item model number': 'RHC-0210', 'Customer Reviews': '4.8  4.8 out of 5 stars        1,376 ratings    4.8 out of 5 stars', 'Best Sellers Rank': '#109,096 in Office Products (See Top 100 in Office Products)  #620 in Supply Organizers', 'Finish types': 'Leather', 'Batteries required': 'No'}",Tables
B09JSR3CYZ,https://www.amazon.com/dp/B09JSR3CYZ,"MoNiBloom Foldable Storage Free Standing Shoes Shelf, Bamboo Multifunctional 4-Tier Shoe Organizer for 16-20 Pairs Entryway, Hallway, Corridor, Natural",https://m.media-amazon.com/images/I/41SpDKbBslL._SS522_.jpg,"['https://m.media-amazon.com/images/I/41SpDKbBslL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51+-oraRkkL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41cuT-saWtL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/414InSVGzFL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/418I3+OyVCL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41EeUrFg9yL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51+asExV6FL.SS125_SS522_.jpg']",MoNiBloom,,,a10176fb-74af-5428-9aaf-2787aa4d66d2,51.99,"['Home & Kitchen', 'Storage & Organization', 'Clothing & Closet Storage', 'Shoe Organizers', 'Folding Shoe Racks']",Home & Kitchen,7.0,27.2,24.4,,2024-02-02 18:56:38,"Monibloom Foldable Storage Free Standing Shoes Shelf, Bamboo Multifunctional 4-Tier Shoe Organizer For 16-20 Pairs Entryway, Hallway, Corridor, Natural",Monibloom,,Bamboo,Modern,"{'Mounting Type': 'Floor Mount', 'Room Type': 'Bathroom, Living Room, Bedroom, Hallway', 'Shelf Type': 'Tiered Shelf', 'Number of Shelves': '4', 'Special Feature': 'Foldable', 'Recommended Uses For Product': 'Shoes', 'Installation Method': 'Freestanding', 'Material': 'Bamboo', 'Finish Type': 'Painted', 'Product Care Instructions': 'Wipe with Damp Cloth', 'Furniture Finish': 'Natural', 'Shape': 'Rectangular', 'Style': 'Modern', 'Customer Reviews': '3.6  3.6 out of 5 stars        2 ratings    3.6 out of 5 stars', 'Best Sellers Rank': '#3,864,631 in Home & Kitchen (See Top 100 in Home & Kitchen)  #12 in Folding Shoe Racks', 'Brand': 'MoNiBloom', 'Number of Items': '1', 'Manufacturer': 'MoNiBloom', 'Included Components': 'Free Standing Shoe Racks', 'Model Name': 'MoNiBloom A01A3A001A5', 'Model Number': 'A01A3A001A5', 'Product Dimensions': '7""D x 27.2""W x 24.4""H', 'Size': 'Length 27.2""', 'Unit Count': '1.0 Count', 'Assembly Required': 'No'}",Tables
B071HWKHQL,https://www.amazon.com/dp/B071HWKHQL,Way Basics Book Shelf 4 Cubby Storage (Tool-free Assembly),https://m.media-amazon.com/images/I/31eEZQKN+rL._SS522_.jpg,"['https://m.media-amazon.com/images/I/31eEZQKN+rL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41qGZvAU9bL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41jdEuX8RbL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51SLIPqYnrL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51DvH1FXVWL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51j5DYE3CCL.SS125_SS522_.jpg ', ' https://m.media-amazon.com/images/I/51D4o83OLiL.SS125_SS522_.jpg']",Way Basics,,,894ea72c-df59-5240-95da-9a65d87c74b0,59.99,"['Home & Kitchen', 'Furniture', 'Home Office Furniture', 'Bookcases']",Home & Kitchen,12.0,26.4,24.8,,2024-02-02 18:56:40,Way Basics Book Shelf 4 Cubby Storage (Tool-Free Assembly),Way Basics,,Recycled Material,Modern,"{'Mounting Type': 'Floor Mount', 'Room Type': 'Living Room, Bedroom, Library, Study Room', 'Shelf Type': 'Cubby Shelf', 'Number of Shelves': '4', 'Special Feature': 'Heavy Duty', 'Recommended Uses For Product': 'Indoor', 'Installation Type': 'Self Adhesive', 'Material': 'Recycled Material', 'Finish Type': 'white', 'Product Care Instructions': 'Wipe with Dry Cloth', 'Furniture Finish': 'white', 'Shape': 'Cubical', 'Style': 'Modern', 'Assembly Required': 'Yes', 'Customer Reviews': '3.2  3.2 out of 5 stars        202 ratings    3.2 out of 5 stars', 'Best Sellers Rank': '#361,852 in Home & Kitchen (See Top 100 in Home & Kitchen)  #894 in Bookcases', 'Age Range (Description)': 'Adult', 'Brand': 'Way Basics', 'Number of Items': '1', 'Manufacturer': 'Way Basics', 'Included Components': 'Alignment pins, adhesive tapes, zBoard', 'Model Name': '4 Cubby Storage (Tool-free Assembly)', 'Target Gender': 'Unisex', 'Model Number': 'Book Shelf', 'Product Dimensions': '12""D x 26.4""W x 24.8""H', 'Size': '4 Cubby Storage Shelf', 'Item Weight': '14 Pounds', 'Unit Count': '1.0 Count'}",Storage
B01M0S28J1,https://www.amazon.com/dp/B01M0S28J1,"#4203 Adjustable 1/4"" Threaded Non-Skid Leveling Glides Black Pad 4-Pack",https://m.media-amazon.com/images/I/31Oas3rE7sL._SS522_.jpg,['https://m.media-amazon.com/images/I/31Oas3rE7sL._SS522_.jpg'],No,4203,,b71b66f7-4703-50dc-84dd-daeda81e9c37,15.7,"['Home & Kitchen', 'Furniture', 'Living Room Furniture', 'Chairs']",Home & Kitchen,4.2,3.0,0.5,2016-09-15,2024-02-02 18:56:41,"#4203 Adjustable 1/4"" Threaded Non-Skid Leveling Glides Black Pad 4-Pack",Abacus Swivel Chair Parts,,,,"{'Item Weight': '2.39 ounces', 'Package Dimensions': '4.2 x 3 x 0.5 inches', 'Item model number': '4203', 'Is Discontinued By Manufacturer': 'No', 'ASIN': 'B01M0S28J1', 'Customer Reviews': '2.4  2.4 out of 5 stars        3 ratings    2.4 out of 5 stars', 'Best Sellers Rank': '#2,698,352 in Home & Kitchen (See Top 100 in Home & Kitchen)  #7,290 in Living Room Chairs', 'Date First Available': 'September 15, 2016'}",Tables
B09VFPFBND,https://www.amazon.com/dp/B09VFPFBND,Funny Welcome Doormat for Entryway Front Porch Mat Welcome Madafakas Bulldog with Gun Doormat for Front Door Decor Personalized Kitchen Mat with Anti-Slip Rubber Back Novelty Gift Mat(23.7 X 15.9 in),https://m.media-amazon.com/images/I/415x2v3cW5L._SS522_.jpg,"['https://m.media-amazon.com/images/I/415x2v3cW5L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51J7+bY5HWL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/414jzPJM82L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51iIZ90GfLL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51DoBN4UD5L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51+NzT-3K7L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41R2rF2zdeL._SS522_.jpg']",zhaoqiuhua,,,510a547f-be34-5942-b8c2-53c4ffa833d8,25.02,"['Patio, Lawn & Garden', 'Outdoor Décor', 'Doormats']","Patio, Lawn & Garden",,,,2022-03-13,2024-02-02 18:56:41,Funny Welcome Doormat For Entryway Front Porch Mat Welcome Madafakas Bulldog With Gun Doormat For Front Door Decor Personalized Kitchen Mat With Anti-Slip Rubber Back Novelty Gift Mat(23.7 X 15.9 In),Gxfc Zhao,"Colorful,Funny,Novelty,Personalized",Rubber,Farmhouse,"{'Brand': 'GXFC ZHAO', 'Size': 'Onesize', 'Material': 'Rubber', 'Weave Type': 'Machine Made', 'Pile Height': 'Low Pile', 'Construction Type': 'Machine Made', 'Back Material Type': 'Rubber', 'Color': 'Welcome Madafakas Bulldog With Gun', 'Theme': 'Colorful,Funny,Novelty,Personalized', 'Is Stain Resistant': 'No', 'Product Care Instructions': 'Machine Wash', 'Pattern': 'Letter Print', 'Shape': 'Rectangular', 'Special Feature': 'Anti-slip', 'Room Type': 'Hallway', 'Product Dimensions': '23.7""L x 15.9""W', 'Rug Form Type': 'Doormat', 'Style': 'Farmhouse', 'Number of Pieces': '1', 'Item Weight': '14.4 ounces', 'Manufacturer': 'zhaoqiuhua', 'ASIN': 'B09VFPFBND', 'Customer Reviews': '4.2  4.2 out of 5 stars        7 ratings    4.2 out of 5 stars', 'Best Sellers Rank': '#544,603 in Patio, Lawn & Garden (See Top 100 in Patio, Lawn & Garden)  #8,167 in Outdoor Doormats', 'Date First Available': 'March 13, 2022'}",Floor & Mat
B0B2JRSBL3,https://www.amazon.com/dp/B0B2JRSBL3,"KINGYES Folding Adjustable Backrest Adirondack Chair, Gray",https://m.media-amazon.com/images/I/41RnRNOgDDL._SS522_.jpg,"['https://m.media-amazon.com/images/I/41RnRNOgDDL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41cfxIwg-QL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41gBGU4KBlL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41sLdpa+oBL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41ffjpUyKfL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/417XKcwYfaL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/910wKXZ8jiL.SS125_SS522_.jpg']",,,,c88138fb-5c2c-5f19-939a-a18c479ce897,159.99,"['Patio, Lawn & Garden', 'Patio Furniture & Accessories', 'Patio Seating', 'Chairs', 'Adirondack Chairs']","Patio, Lawn & Garden",35.8,29.3,36.2,2022-05-27,2024-02-02 18:56:43,"Kingyes Folding Adjustable Backrest Adirondack Chair, Gray",Kingyes,Grey,,With Arms,"{'Brand': 'KINGYES', 'Color': 'Grey', 'Product Dimensions': '35.8""D x 29.3""W x 36.2""H', 'Size': 'Embossing', 'Back Style': 'Solid Back', 'Special Feature': 'Adjustable Lumbar, Ergonomic, Seat Lock', 'Unit Count': '1 Count', 'Recommended Uses For Product': 'Sunbathing, Reading', 'Maximum Weight Recommendation': '350 Pounds', 'Style': 'Modern', 'Pattern': 'Solid', 'Room Type': 'Poolside, Garden, Backyard, Deck, Patio Garden', 'Age Range (Description)': 'Adult', 'Included Components': 'Installation Manual, Installation Hardware', 'Model Name': 'Adirondack', 'Arm Style': 'With arms', 'Surface Recommendation': 'Hard Floor', 'Furniture base movement': 'Glide', 'Form Factor': 'Foldable', 'Furniture Finish': 'Plastic', 'Item Weight': '32 pounds', 'ASIN': 'B0B2JRSBL3', 'Customer Reviews': '4.4  4.4 out of 5 stars        73 ratings    4.4 out of 5 stars', 'Best Sellers Rank': '#33,703 in Patio, Lawn & Garden (See Top 100 in Patio, Lawn & Garden)  #15 in Adirondack Chairs', 'Date First Available': 'May 27, 2022'}",Seating
B071DZG655,https://www.amazon.com/dp/B071DZG655,Carter's by DaVinci Colby 3-Drawer Dresser in Grey,https://m.media-amazon.com/images/I/31eTOoDK36L._SS522_.jpg,"['https://m.media-amazon.com/images/I/31eTOoDK36L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41mtMO5iDtL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/31QffIwIziL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/31lR93plzYL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/31Ln2QParQL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/31rWAPsjdkL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/31f6q-DDiCL._SS522_.jpg']",,F11923G,,8da75933-cc9d-5eb9-bc3d-0d9f38f59e72,199,"['Baby Products', 'Nursery', 'Furniture', 'Changing & Dressing', 'Chests & Dressers']",Baby Products,33.9,18.1,33.8,,2024-02-02 18:56:44,Carter'S By Davinci Colby 3-Drawer Dresser In Grey,Davinci,Grey,"Pine, Wood",,"{'Brand': 'DaVinci', 'Product Dimensions': '33.9""D x 18.1""W x 33.8""H', 'Color': 'Grey', 'Mounting Type': 'Freestanding', 'Room Type': 'Kids Room', 'Special Feature': 'Durable', 'Furniture Finish': 'Non-toxic Finish', 'Product Care Instructions': 'Wipe with Dry Cloth', 'Item Weight': '66 pounds', 'Number of Pieces': '1', 'Item model number': 'F11923G', 'Material Type': 'pine, Wood', 'Additional product features': 'Durable', 'Number Of Items': '1', 'Batteries required': 'No', 'Country/Region of origin': 'Vietnam', 'ASIN': 'B071DZG655', 'Customer Reviews': '4.2  4.2 out of 5 stars        116 ratings    4.2 out of 5 stars', 'Best Sellers Rank': '#43,078 in Baby (See Top 100 in Baby)  #101 in Chests & Dressers'}",Other
B0BGL3QXKR,https://www.amazon.com/dp/B0BGL3QXKR,"MOOACE Small Side Table, Round End Table Nightstand with Charging Station, Storage Shelves, 2 Tier Sofa Coffee Beside Accent Table for Living Room, Bedroom, Brown",https://m.media-amazon.com/images/I/419Yb6N5yyL._SS522_.jpg,"['https://m.media-amazon.com/images/I/419Yb6N5yyL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51tjf+v58cL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41vQFfq-xoL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/511lpe3qKhL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/4116EWxXoiL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/21w5HjcX-fL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/A1Fgi9Iux4L.SS125_SS522_.jpg']",,,,78713869-e5de-5ff9-91c5-8d4933be740c,43.99,"['Home & Kitchen', 'Furniture', 'Living Room Furniture', 'Tables', 'End Tables']",Home & Kitchen,15.0,15.0,23.6,,2024-02-02 18:56:46,"Mooace Small Side Table, Round End Table Nightstand With Charging Station, Storage Shelves, 2 Tier Sofa Coffee Beside Accent Table For Living Room, Bedroom, Brown",Mooace,Brown,Wood,Modern,"{'Brand': 'MOOACE', 'Shape': 'Round', 'Room Type': 'Bedroom', 'Color': 'Brown', 'Model Number': 'MOOACE', 'Customer Reviews': '4.4  4.4 out of 5 stars        33 ratings    4.4 out of 5 stars', 'Best Sellers Rank': '#1,015,612 in Home & Kitchen (See Top 100 in Home & Kitchen)  #3,735 in End Tables', 'Special Feature': 'Storage', 'Base Type': 'Leg', 'Indoor/Outdoor Usage': 'Indoor', 'Product Dimensions': '15""D x 15""W x 23.6""H', 'Item Width': '15 inches', 'Maximum Weight Recommendation': '50 Pounds', 'Number of Items': '1', 'Frame Material': 'Metal', 'Top Material Type': 'Wood', 'Style': 'Modern', 'Table design': 'End Table', 'Pattern': 'Solid', 'Assembly Required': 'Yes', 'Assembly Instructions': 'Require Assembly'}",Tables
B0CC4X9SS3,https://www.amazon.com/dp/B0CC4X9SS3,BYOOTIQUE Makeup Chair Folding Camping Stool Collapsible Seat Telescoping Stool Height Adjustable Round Vanity Stool Chair Portable Makeup Hairstylist Chair for Makeup Nail Artist Hair Stylist Travel,https://m.media-amazon.com/images/I/511N0PuE9EL._SS522_.jpg,"['https://m.media-amazon.com/images/I/511N0PuE9EL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/513Pw39L9XL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51xG9RtF8mL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/61ufXH1oJZL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51OyuVmWxML._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51+Qxc4tUwL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/512eo5hBF+L._SS522_.jpg']",No,AW-MKC000198,China,af8b3e99-045c-5075-9335-ac6257cbf2db,39.9,"['Home & Kitchen', 'Furniture', 'Bedroom Furniture', 'Vanities & Vanity Benches']",Home & Kitchen,9.8,9.8,17.7,2023-07-18,2024-02-02 18:56:47,Byootique Makeup Chair Folding Camping Stool Collapsible Seat Telescoping Stool Height Adjustable Round Vanity Stool Chair Portable Makeup Hairstylist Chair For Makeup Nail Artist Hair Stylist Travel,Byootique,,,,"{'Product Dimensions': '9.8 x 9.8 x 17.7 inches', 'Item Weight': '2 pounds', 'Manufacturer': 'Byootique', 'ASIN': 'B0CC4X9SS3', 'Country of Origin': 'China', 'Item model number': 'AW-MKC000198', 'Best Sellers Rank': '#1,192,482 in Home & Kitchen (See Top 100 in Home & Kitchen)  #995 in Vanities & Vanity Benches', 'Is Discontinued By Manufacturer': 'No', 'Date First Available': 'July 18, 2023'}",Seating
B0CLC3XWR6,https://www.amazon.com/dp/B0CLC3XWR6,"nimboo Kids Couch - Modular Kids Play Couch Set, Kids Sofa, Toddler Couch, Toddler Sofa, Kid Couch, Foam Playroom Couch for Kids",https://m.media-amazon.com/images/I/51He1KLeOsL._SS522_.jpg,"['https://m.media-amazon.com/images/I/51He1KLeOsL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51UflB4QcHL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51soel-hueL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51lISZDDupL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/5109gAsmLOL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/511moWsyKVL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/C112iYea36L.SS125_SS522_.png']",nimboo,,,ee91361a-5882-5bd8-9d08-0da8c1863bd8,99.95,"['Home & Kitchen', 'Furniture', ""Kids' Furniture"", 'Sofas']",Home & Kitchen,20.0,39.0,16.0,2024-01-25,2024-02-02 18:56:47,"Nimboo Kids Couch - Modular Kids Play Couch Set, Kids Sofa, Toddler Couch, Toddler Sofa, Kid Couch, Foam Playroom Couch For Kids",Nimboo,Rainbow Unicorn,High Density Comfort Foam,,"{'Brand': 'nimboo', 'Manufacturer': 'nimboo', 'ASIN': 'B0CLC3XWR6', 'UPC': '850056111362', 'Customer Reviews': '4.8  4.8 out of 5 stars        47 ratings    4.8 out of 5 stars', 'Best Sellers Rank': ""#164,951 in Home & Kitchen (See Top 100 in Home & Kitchen)  #68 in Kids' Sofas"", 'Date First Available': 'January 25, 2024', 'Age Range (Description)': 'Kids & Toddlers', 'Material': 'High Density Comfort Foam', 'Fill Material': 'High Density Comfort Foam', 'Product Care Instructions': 'Avoid ironing. Wash the covers in a machine using cold or lukewarm water on a delicate cycle. Use a low setting for tumble drying.', 'Assembly Required': 'No', 'Assembly Instructions': 'Already Assembled', 'Safety Warning': 'maintain adult supervision during its usage.', 'Certificate Type': 'CPSC certified, CPSIA certified', 'Product Dimensions': '20""D x 39""W x 16""H', 'Size': '2-Seater', 'Item Weight': '13.6 Pounds', 'Seating Capacity': '2.00', 'Weight Limit': '200 Pounds', 'Seat Depth': '20 inches', 'Seat Height': '11 Inches', 'Seat Back Interior Height': '16 Inches', 'Item Package Quantity': '1', 'Type': 'Convertible', 'Color': 'Rainbow Unicorn', 'Pattern': 'Unicorn', 'Theme': 'Rainbow Unicorn', 'Room Type': 'Kids Room, Living Room, Classroom, Playroom, Nursery', 'Shape': 'Rectangular', 'Special Feature': 'Modular, Removeable Cover, Washable Cover, Glow In The Dark, Folding'}",Other
B0BVT748HV,https://www.amazon.com/dp/B0BVT748HV,"LOKKHAN Industrial Bar Table 38.6""-48.4"" Height Adjustable Swivel Round Wood Tabletop 23.7"" Dia, Kitchen Dining Office Coffee Bistro Pub Table",https://m.media-amazon.com/images/I/31uVNZMOnXL._SS522_.jpg,"['https://m.media-amazon.com/images/I/31uVNZMOnXL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41A3uwNuFDL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/31asr5bWazL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/31r93wDQo+L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41BvnaLFfxL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51QSBtjvVzL.SS125_SS522_.jpg']",,,,0db5b842-14ad-5c09-a607-f138120e1e78,126.4,"['Home & Kitchen', 'Furniture', 'Dining Room Furniture', 'Tables']",Home & Kitchen,23.6,23.6,38.0,,2024-02-02 18:56:48,"Lokkhan Industrial Bar Table 38.6""-48.4"" Height Adjustable Swivel Round Wood Tabletop 23.7"" Dia, Kitchen Dining Office Coffee Bistro Pub Table",Lokkhan,Copper,"Wood Tabletop,Wooden Tabletop",,"{'Brand': 'LOKKHAN', 'Shape': 'Round', 'Seating Capacity': '3', 'Room Type': 'kitchen,dining room,home office,bar,pub,bistro,cafe', 'Included Components': 'Assembly Guide, Installation Tools', 'Color': 'Copper', 'Finish Type': 'wooden grain, Powder Coated, Polished', 'Furniture Finish': 'Pine, Alloy Steel', 'Model Name': 'DS-13-TB-copper030', 'Model Number': 'DS-13-TB-copper030', 'Customer Reviews': '4.7  4.7 out of 5 stars        13 ratings    4.7 out of 5 stars', 'Best Sellers Rank': '#129,933 in Home & Kitchen (See Top 100 in Home & Kitchen)  #34 in Kitchen & Dining Room Tables', 'Assembly Required': 'Yes', 'Assembly Instructions': 'Require Assembly', 'Product Dimensions': '23.6""D x 23.6""W x 38""H', 'Item Width': '23.6 inches', 'Tabletop Thickness': '1.2 Inches', 'Size': '23.62"" Dia', 'Item Weight': '36 Pounds', 'Number of Items': '1', 'Frame Material': 'Metal', 'Top Material Type': 'Wood Tabletop,Wooden Tabletop', 'Special Feature': 'Storage', 'Base Type': 'Pedestal', 'Indoor/Outdoor Usage': 'Indoor', 'Pattern': 'Solid'}",Tables
